pokemon_slug,move_slug,method,level
iron-valiant,sleep-talk,machine,0
iron-valiant,spirit-break,level-up,91
iron-valiant,stored-power,machine,0
iron-valiant,substitute,machine,0
iron-valiant,swift,machine,0
iron-valiant,swords-dance,machine,0
iron-valiant,taunt,machine,0
iron-valiant,tera-blast,machine,0
iron-valiant,throat-chop,machine,0
iron-valiant,thunderbolt,machine,0
iron-valiant,thunder-punch,machine,0
iron-valiant,thunder-wave,machine,0
iron-valiant,trick,machine,0
iron-valiant,trick-room,machine,0
iron-valiant,vacuum-wave,machine,0
iron-valiant,wide-guard,level-up,84
iron-valiant,x-scissor,machine,0
iron-valiant,zen-headbutt,machine,0
koraidon,acrobatics,machine,0
koraidon,agility,machine,0
koraidon,agility,level-up,35
koraidon,ancient-power,level-up,14
koraidon,body-press,machine,0
koraidon,body-slam,machine,0
koraidon,breaking-swipe,machine,0
koraidon,breaking-swipe,level-up,1
koraidon,brick-break,machine,0
koraidon,brick-break,level-up,28
koraidon,bulk-up,machine,0
koraidon,bulldoze,machine,0
koraidon,close-combat,machine,0
koraidon,close-combat,level-up,84
koraidon,collision-course,level-up,56
koraidon,counter,level-up,70
koraidon,crunch,machine,0
koraidon,dig,machine,0
koraidon,double-edge,machine,0
koraidon,draco-meteor,machine,0
koraidon,dragon-cheer,machine,0
koraidon,dragon-claw,machine,0
koraidon,dragon-claw,level-up,42
koraidon,dragon-pulse,machine,0
koraidon,dragon-tail,machine,0
koraidon,drain-punch,machine,0
koraidon,drain-punch,level-up,21
koraidon,dual-wingbeat,machine,0
koraidon,endure,machine,0
koraidon,facade,machine,0
koraidon,fire-blast,machine,0
koraidon,fire-fang,machine,0
koraidon,fire-spin,machine,0
koraidon,flame-charge,machine,0
koraidon,flamethrower,machine,0
koraidon,flamethrower,level-up,49
koraidon,flare-blitz,machine,0
koraidon,flare-blitz,level-up,91
koraidon,focus-blast,machine,0
koraidon,focus-punch,machine,0
koraidon,giga-impact,machine,0
koraidon,giga-impact,level-up,98
koraidon,heat-crash,machine,0
koraidon,heat-wave,machine,0
koraidon,heavy-slam,machine,0
koraidon,helping-hand,machine,0
koraidon,hyper-beam,machine,0
koraidon,ice-fang,machine,0
koraidon,iron-head,machine,0
koraidon,low-kick,machine,0
koraidon,low-sweep,machine,0
koraidon,meteor-beam,machine,0
koraidon,mud-shot,machine,0
koraidon,mud-slap,machine,0
koraidon,outrage,machine,0
koraidon,outrage,level-up,77
koraidon,overheat,machine,0
koraidon,protect,machine,0
koraidon,rest,machine,0
koraidon,reversal,machine,0
koraidon,roar,machine,0
koraidon,rock-smash,level-up,7
koraidon,scale-shot,machine,0
koraidon,scary-face,machine,0
koraidon,screech,level-up,63
koraidon,shadow-claw,machine,0
koraidon,sleep-talk,machine,0
koraidon,snarl,machine,0
koraidon,solar-beam,machine,0
koraidon,stomping-tantrum,machine,0
koraidon,substitute,machine,0
koraidon,sunny-day,machine,0
koraidon,sunny-day,level-up,1
koraidon,swords-dance,machine,0
koraidon,take-down,machine,0
koraidon,taunt,machine,0
koraidon,temper-flare,machine,0
koraidon,tera-blast,machine,0
koraidon,thunder-fang,machine,0
koraidon,uproar,machine,0
koraidon,u-turn,machine,0
koraidon,wild-charge,machine,0
koraidon,zen-headbutt,machine,0
miraidon,acrobatics,machine,0
miraidon,agility,machine,0
miraidon,agility,level-up,35
miraidon,body-slam,machine,0
miraidon,calm-mind,machine,0
miraidon,charge,machine,0
miraidon,charge,level-up,14
miraidon,charge-beam,machine,0
miraidon,confuse-ray,machine,0
miraidon,crunch,machine,0
miraidon,dazzling-gleam,machine,0
miraidon,discharge,level-up,28
miraidon,draco-meteor,machine,0
miraidon,dragon-breath,level-up,1
miraidon,dragon-cheer,machine,0
miraidon,dragon-claw,machine,0
miraidon,dragon-pulse,machine,0
miraidon,dragon-pulse,level-up,42
miraidon,dragon-tail,machine,0
miraidon,eerie-impulse,machine,0
miraidon,electric-terrain,machine,0
miraidon,electric-terrain,level-up,1
miraidon,electro-ball,machine,0
miraidon,electro-drift,level-up,56
miraidon,endure,machine,0
miraidon,facade,machine,0
miraidon,flash-cannon,machine,0
miraidon,giga-impact,machine,0
miraidon,heavy-slam,machine,0
miraidon,helping-hand,machine,0
miraidon,hyper-beam,machine,0
miraidon,hyper-beam,level-up,98
miraidon,light-screen,machine,0
miraidon,metal-sound,machine,0
miraidon,metal-sound,level-up,63
miraidon,mirror-coat,level-up,70
miraidon,outrage,machine,0
miraidon,outrage,level-up,77
miraidon,overheat,machine,0
miraidon,overheat,level-up,91
miraidon,parabolic-charge,level-up,21
miraidon,power-gem,machine,0
miraidon,protect,machine,0
miraidon,reflect,machine,0
miraidon,rest,machine,0
miraidon,scary-face,machine,0
miraidon,shock-wave,level-up,7
miraidon,sleep-talk,machine,0
miraidon,snarl,machine,0
miraidon,solar-beam,machine,0
miraidon,substitute,machine,0
miraidon,supercell-slam,machine,0
miraidon,swords-dance,machine,0
miraidon,take-down,machine,0
miraidon,taunt,machine,0
miraidon,tera-blast,machine,0
miraidon,thunder,machine,0
miraidon,thunder,level-up,84
miraidon,thunderbolt,machine,0
miraidon,thunder-shock,level-up,1
miraidon,thunder-wave,machine,0
miraidon,u-turn,machine,0
miraidon,volt-switch,machine,0
miraidon,wild-charge,machine,0
miraidon,zen-headbutt,machine,0
walking-wake,agility,machine,0
walking-wake,aqua-jet,level-up,1
walking-wake,bite,level-up,7
walking-wake,body-slam,machine,0
walking-wake,breaking-swipe,machine,0
walking-wake,breaking-swipe,level-up,35
walking-wake,chilling-water,machine,0
walking-wake,crunch,machine,0
walking-wake,double-edge,machine,0
walking-wake,draco-meteor,machine,0
walking-wake,dragon-breath,level-up,28
walking-wake,dragon-cheer,machine,0
walking-wake,dragon-claw,machine,0
walking-wake,dragon-dance,machine,0
walking-wake,dragon-pulse,machine,0
walking-wake,dragon-pulse,level-up,63
walking-wake,dragon-rush,level-up,42
walking-wake,dragon-tail,machine,0
walking-wake,endure,machine,0
walking-wake,facade,machine,0
walking-wake,fire-fang,machine,0
walking-wake,flamethrower,machine,0
walking-wake,flamethrower,level-up,77
walking-wake,flip-turn,machine,0
walking-wake,giga-impact,machine,0
walking-wake,hone-claws,level-up,1
walking-wake,hurricane,machine,0
walking-wake,hydro-pump,machine,0
walking-wake,hydro-pump,level-up,84
walking-wake,hydro-steam,level-up,56
walking-wake,hyper-beam,machine,0
walking-wake,knock-off,machine,0
walking-wake,leer,level-up,1
walking-wake,liquidation,machine,0
walking-wake,low-kick,machine,0
walking-wake,mud-shot,machine,0
walking-wake,noble-roar,level-up,21
walking-wake,outrage,machine,0
walking-wake,outrage,level-up,70
walking-wake,protect,machine,0
walking-wake,rain-dance,machine,0
walking-wake,rest,machine,0
walking-wake,roar,machine,0
walking-wake,roar,level-up,1
walking-wake,scald,machine,0
walking-wake,scary-face,machine,0
walking-wake,sleep-talk,machine,0
walking-wake,snarl,machine,0
walking-wake,substitute,machine,0
walking-wake,sunny-day,machine,0
walking-wake,sunny-day,level-up,1
walking-wake,surf,machine,0
walking-wake,swift,machine,0
walking-wake,take-down,machine,0
walking-wake,tera-blast,machine,0
walking-wake,twister,level-up,1
walking-wake,waterfall,machine,0
walking-wake,water-pulse,machine,0
walking-wake,water-pulse,level-up,14
walking-wake,weather-ball,machine,0
walking-wake,whirlpool,machine,0
iron-leaves,aerial-ace,machine,0
iron-leaves,agility,machine,0
iron-leaves,air-slash,machine,0
iron-leaves,ally-switch,level-up,84
iron-leaves,brick-break,machine,0
iron-leaves,calm-mind,machine,0
iron-leaves,close-combat,machine,0
iron-leaves,close-combat,level-up,63
iron-leaves,coaching,machine,0
iron-leaves,double-edge,machine,0
iron-leaves,electric-terrain,machine,0
iron-leaves,electric-terrain,level-up,1
iron-leaves,endure,machine,0
iron-leaves,energy-ball,machine,0
iron-leaves,facade,machine,0
iron-leaves,false-swipe,machine,0
iron-leaves,focus-blast,machine,0
iron-leaves,giga-drain,machine,0
iron-leaves,giga-impact,machine,0
iron-leaves,grass-knot,machine,0
iron-leaves,grassy-terrain,machine,0
iron-leaves,gravity,machine,0
iron-leaves,helping-hand,machine,0
iron-leaves,helping-hand,level-up,1
iron-leaves,hyper-beam,machine,0
iron-leaves,imprison,machine,0
iron-leaves,imprison,level-up,70
iron-leaves,iron-defense,machine,0
iron-leaves,leaf-blade,level-up,49
iron-leaves,leaf-storm,machine,0
iron-leaves,leer,level-up,1
iron-leaves,magical-leaf,machine,0
iron-leaves,magical-leaf,level-up,7
iron-leaves,megahorn,level-up,77
iron-leaves,metal-sound,machine,0
iron-leaves,night-slash,level-up,28
iron-leaves,protect,machine,0
iron-leaves,psyblade,level-up,56
iron-leaves,psychic-terrain,machine,0
iron-leaves,quash,level-up,1
iron-leaves,quick-attack,level-up,1
iron-leaves,quick-guard,level-up,21
iron-leaves,rest,machine,0
iron-leaves,retaliate,level-up,14
iron-leaves,reversal,machine,0
iron-leaves,sacred-sword,level-up,42
iron-leaves,scary-face,machine,0
iron-leaves,sleep-talk,machine,0
iron-leaves,smart-strike,machine,0
iron-leaves,solar-beam,machine,0
iron-leaves,solar-blade,machine,0
iron-leaves,solar-blade,level-up,91
iron-leaves,substitute,machine,0
iron-leaves,swift,machine,0
iron-leaves,swords-dance,machine,0
iron-leaves,swords-dance,level-up,35
iron-leaves,take-down,machine,0
iron-leaves,taunt,machine,0
iron-leaves,tera-blast,machine,0
iron-leaves,throat-chop,machine,0
iron-leaves,trailblaze,machine,0
iron-leaves,wild-charge,machine,0
iron-leaves,work-up,level-up,1
iron-leaves,x-scissor,machine,0
dipplin,astonish,level-up,1
dipplin,body-slam,machine,0
dipplin,bug-bite,machine,0
dipplin,bullet-seed,machine,0
dipplin,bullet-seed,level-up,20
dipplin,double-hit,level-up,0
dipplin,draco-meteor,machine,0
dipplin,dragon-breath,level-up,12
dipplin,dragon-cheer,machine,0
dipplin,dragon-pulse,machine,0
dipplin,dragon-pulse,level-up,32
dipplin,dragon-tail,machine,0
dipplin,dragon-tail,level-up,4
dipplin,endure,machine,0
dipplin,energy-ball,machine,0
dipplin,energy-ball,level-up,40
dipplin,facade,machine,0
dipplin,giga-drain,machine,0
dipplin,giga-impact,machine,0
dipplin,grass-knot,machine,0
dipplin,grassy-glide,machine,0
dipplin,grassy-terrain,machine,0
dipplin,growth,level-up,8
dipplin,gyro-ball,machine,0
dipplin,hyper-beam,machine,0
dipplin,infestation,level-up,1
dipplin,leaf-storm,machine,0
dipplin,outrage,machine,0
dipplin,pollen-puff,machine,0
dipplin,pounce,machine,0
dipplin,protect,machine,0
dipplin,protect,level-up,16
dipplin,recover,level-up,36
dipplin,recycle,level-up,1
dipplin,reflect,machine,0
dipplin,rest,machine,0
dipplin,seed-bomb,machine,0
dipplin,sleep-talk,machine,0
dipplin,solar-beam,machine,0
dipplin,substitute,machine,0
dipplin,substitute,level-up,44
dipplin,sunny-day,machine,0
dipplin,sweet-scent,level-up,1
dipplin,syrup-bomb,level-up,28
dipplin,take-down,machine,0
dipplin,tera-blast,machine,0
dipplin,withdraw,level-up,1
dipplin,defense-curl,egg,0
dipplin,recycle,egg,0
dipplin,rollout,egg,0
dipplin,sucker-punch,egg,0
poltchageist,absorb,level-up,6
poltchageist,astonish,level-up,1
poltchageist,calm-mind,machine,0
poltchageist,curse,machine,0
poltchageist,endure,machine,0
poltchageist,energy-ball,machine,0
poltchageist,foul-play,machine,0
poltchageist,foul-play,level-up,18
poltchageist,giga-drain,machine,0
poltchageist,giga-drain,level-up,42
poltchageist,grassy-terrain,machine,0
poltchageist,hex,machine,0
poltchageist,hex,level-up,30
poltchageist,imprison,machine,0
poltchageist,iron-defense,machine,0
poltchageist,leaf-storm,machine,0
poltchageist,leaf-storm,level-up,60
poltchageist,life-dew,level-up,12
poltchageist,magical-leaf,machine,0
poltchageist,mega-drain,level-up,24
poltchageist,memento,level-up,54
poltchageist,nasty-plot,machine,0
poltchageist,night-shade,machine,0
poltchageist,pain-split,machine,0
poltchageist,phantom-force,machine,0
poltchageist,poltergeist,machine,0
poltchageist,protect,machine,0
poltchageist,psych-up,machine,0
poltchageist,rage-powder,level-up,36
poltchageist,reflect,machine,0
poltchageist,rest,machine,0
poltchageist,scald,machine,0
poltchageist,shadow-ball,machine,0
poltchageist,shadow-ball,level-up,48
poltchageist,sleep-talk,machine,0
poltchageist,solar-beam,machine,0
poltchageist,spite,machine,0
poltchageist,stun-spore,level-up,1
poltchageist,substitute,machine,0
poltchageist,tera-blast,machine,0
poltchageist,trick-room,machine,0
poltchageist,uproar,machine,0
poltchageist,withdraw,level-up,1
sinistcha,absorb,level-up,6
sinistcha,astonish,level-up,1
sinistcha,calm-mind,machine,0
sinistcha,curse,machine,0
sinistcha,endure,machine,0
sinistcha,energy-ball,machine,0
sinistcha,foul-play,machine,0
sinistcha,foul-play,level-up,18
sinistcha,giga-drain,machine,0
sinistcha,grassy-terrain,machine,0
sinistcha,hex,machine,0
sinistcha,hex,level-up,30
sinistcha,hyper-beam,machine,0
sinistcha,imprison,machine,0
sinistcha,iron-defense,machine,0
sinistcha,leaf-storm,machine,0
sinistcha,leaf-storm,level-up,60
sinistcha,life-dew,level-up,12
sinistcha,magical-leaf,machine,0
sinistcha,matcha-gotcha,level-up,0
sinistcha,mega-drain,level-up,24
sinistcha,memento,level-up,54
sinistcha,nasty-plot,machine,0
sinistcha,night-shade,machine,0
sinistcha,pain-split,machine,0
sinistcha,phantom-force,machine,0
sinistcha,poltergeist,machine,0
sinistcha,protect,machine,0
sinistcha,psych-up,machine,0
sinistcha,rage-powder,level-up,36
sinistcha,reflect,machine,0
sinistcha,rest,machine,0
sinistcha,scald,machine,0
sinistcha,shadow-ball,machine,0
sinistcha,shadow-ball,level-up,48
sinistcha,sleep-talk,machine,0
sinistcha,solar-beam,machine,0
sinistcha,spite,machine,0
sinistcha,strength-sap,level-up,42
sinistcha,stun-spore,level-up,1
sinistcha,substitute,machine,0
sinistcha,tera-blast,machine,0
sinistcha,trick-room,machine,0
sinistcha,uproar,machine,0
sinistcha,withdraw,level-up,1
sinistcha,giga-drain,level-up,42
okidogi,bite,level-up,1
okidogi,body-press,machine,0
okidogi,body-slam,machine,0
okidogi,brick-break,machine,0
okidogi,brutal-swing,level-up,48
okidogi,bulk-up,machine,0
okidogi,bulk-up,level-up,1
okidogi,close-combat,machine,0
okidogi,counter,level-up,32
okidogi,crunch,machine,0
okidogi,crunch,level-up,56
okidogi,curse,machine,0
okidogi,dig,machine,0
okidogi,double-edge,machine,0
okidogi,drain-punch,machine,0
okidogi,endure,machine,0
okidogi,facade,machine,0
okidogi,fire-fang,machine,0
okidogi,fire-punch,machine,0
okidogi,fling,machine,0
okidogi,focus-blast,machine,0
okidogi,focus-punch,machine,0
okidogi,force-palm,level-up,24
okidogi,giga-impact,machine,0
okidogi,giga-impact,level-up,72
okidogi,gunk-shot,machine,0
okidogi,hard-press,machine,0
okidogi,high-horsepower,machine,0
okidogi,howl,level-up,8
okidogi,hyper-beam,machine,0
okidogi,ice-fang,machine,0
okidogi,ice-punch,machine,0
okidogi,iron-head,machine,0
okidogi,knock-off,machine,0
okidogi,lash-out,machine,0
okidogi,low-kick,machine,0
okidogi,low-kick,level-up,1
okidogi,low-sweep,machine,0
okidogi,metal-claw,machine,0
okidogi,outrage,machine,0
okidogi,poison-fang,level-up,16
okidogi,poison-jab,machine,0
okidogi,poison-jab,level-up,40
okidogi,poison-tail,machine,0
okidogi,protect,machine,0
okidogi,psychic-fangs,machine,0
okidogi,rest,machine,0
okidogi,reversal,machine,0
okidogi,roar,machine,0
okidogi,rock-tomb,machine,0
okidogi,scary-face,machine,0
okidogi,shadow-claw,machine,0
okidogi,sleep-talk,machine,0
okidogi,sludge-bomb,machine,0
okidogi,sludge-wave,machine,0
okidogi,snarl,machine,0
okidogi,spite,machine,0
okidogi,stomping-tantrum,machine,0
okidogi,substitute,machine,0
okidogi,superpower,level-up,64
okidogi,take-down,machine,0
okidogi,taunt,machine,0
okidogi,tera-blast,machine,0
okidogi,thief,machine,0
okidogi,throat-chop,machine,0
okidogi,thunder-fang,machine,0
okidogi,thunder-punch,machine,0
okidogi,toxic,machine,0
okidogi,upper-hand,machine,0
okidogi,uproar,machine,0
munkidori,acid-spray,machine,0
munkidori,baton-pass,machine,0
munkidori,calm-mind,machine,0
munkidori,clear-smog,level-up,24
munkidori,confuse-ray,machine,0
munkidori,confusion,level-up,1
munkidori,endure,machine,0
munkidori,facade,machine,0
munkidori,fake-out,level-up,1
munkidori,flatter,level-up,1
munkidori,fling,machine,0
munkidori,focus-blast,machine,0
munkidori,future-sight,machine,0
munkidori,future-sight,level-up,64
munkidori,giga-impact,machine,0
munkidori,grass-knot,machine,0
munkidori,gunk-shot,machine,0
munkidori,helping-hand,machine,0
munkidori,helping-hand,level-up,8
munkidori,hex,machine,0
munkidori,hyper-beam,machine,0
munkidori,imprison,machine,0
munkidori,lash-out,machine,0
munkidori,light-screen,machine,0
munkidori,metronome,machine,0
munkidori,mud-slap,machine,0
munkidori,nasty-plot,machine,0
munkidori,nasty-plot,level-up,56
munkidori,night-shade,machine,0
munkidori,parting-shot,level-up,72
munkidori,poison-jab,machine,0
munkidori,poison-jab,level-up,32
munkidori,poltergeist,machine,0
munkidori,protect,machine,0
munkidori,psybeam,machine,0
munkidori,psybeam,level-up,16
munkidori,psychic,machine,0
munkidori,psychic,level-up,40
munkidori,psychic-noise,machine,0
munkidori,psychic-terrain,machine,0
munkidori,psych-up,machine,0
munkidori,psyshock,machine,0
munkidori,rest,machine,0
munkidori,scratch,level-up,1
munkidori,shadow-ball,machine,0
munkidori,shadow-claw,machine,0
munkidori,sleep-talk,machine,0
munkidori,sludge-bomb,machine,0
munkidori,sludge-wave,machine,0
munkidori,sludge-wave,level-up,48
munkidori,spite,machine,0
munkidori,stored-power,machine,0
munkidori,substitute,machine,0
munkidori,swift,machine,0
munkidori,taunt,machine,0
munkidori,tera-blast,machine,0
munkidori,thief,machine,0
munkidori,toxic,machine,0
munkidori,trailblaze,machine,0
munkidori,trick,machine,0
munkidori,uproar,machine,0
munkidori,u-turn,machine,0
munkidori,venoshock,machine,0
fezandipiti,acid-spray,machine,0
fezandipiti,acrobatics,machine,0
fezandipiti,aerial-ace,machine,0
fezandipiti,agility,machine,0
fezandipiti,air-cutter,machine,0
fezandipiti,air-slash,machine,0
fezandipiti,alluring-voice,machine,0
fezandipiti,attract,level-up,16
fezandipiti,beat-up,level-up,48
fezandipiti,brave-bird,machine,0
fezandipiti,calm-mind,machine,0
fezandipiti,charm,machine,0
fezandipiti,cross-poison,level-up,32
fezandipiti,dark-pulse,machine,0
fezandipiti,dazzling-gleam,machine,0
fezandipiti,disarming-voice,machine,0
fezandipiti,disarming-voice,level-up,1
fezandipiti,double-kick,level-up,1
fezandipiti,dual-wingbeat,machine,0
fezandipiti,endure,machine,0
fezandipiti,facade,machine,0
fezandipiti,flatter,level-up,56
fezandipiti,fly,machine,0
fezandipiti,giga-impact,machine,0
fezandipiti,gunk-shot,machine,0
fezandipiti,heat-wave,machine,0
fezandipiti,hex,machine,0
fezandipiti,hurricane,machine,0
fezandipiti,hyper-beam,machine,0
fezandipiti,icy-wind,machine,0
fezandipiti,lash-out,machine,0
fezandipiti,light-screen,machine,0
fezandipiti,moonblast,level-up,72
fezandipiti,nasty-plot,machine,0
fezandipiti,peck,level-up,1
fezandipiti,play-rough,machine,0
fezandipiti,poison-gas,level-up,1
fezandipiti,poison-jab,machine,0
fezandipiti,poison-tail,machine,0
fezandipiti,protect,machine,0
fezandipiti,psych-up,machine,0
fezandipiti,quick-attack,level-up,8
fezandipiti,rest,machine,0
fezandipiti,roost,level-up,64
fezandipiti,shadow-ball,machine,0
fezandipiti,shadow-claw,machine,0
fezandipiti,sleep-talk,machine,0
fezandipiti,sludge-bomb,machine,0
fezandipiti,spite,machine,0
fezandipiti,substitute,machine,0
fezandipiti,swagger,level-up,56
fezandipiti,swift,machine,0
fezandipiti,swords-dance,machine,0
fezandipiti,tail-slap,level-up,40
fezandipiti,tailwind,machine,0
fezandipiti,take-down,machine,0
fezandipiti,taunt,machine,0
fezandipiti,tera-blast,machine,0
fezandipiti,thief,machine,0
fezandipiti,toxic,machine,0
fezandipiti,uproar,machine,0
fezandipiti,u-turn,machine,0
fezandipiti,venoshock,machine,0
fezandipiti,wing-attack,level-up,24
ogerpon,brick-break,machine,0
ogerpon,bullet-seed,machine,0
ogerpon,charm,machine,0
